session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio
1127,0,258,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.38
991,0,258,0,87.63,59.9,129.0,1.97,0.3,4.5,0.37
310,20,258,1,69.5,64.8,78.9,3.2,0.4,4.6,0.37
988,0,258,0,87.63,59.9,129.0,1.97,0.3,4.5,0.38
968,0,258,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37
0,0,258,0,58.97,58.97,58.97,2.7,2.7,2.7,0.37
1000,0,258,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.37
1366,0,258,0,87.63,59.9,129.0,1.97,0.3,4.5,0.37
431,0,258,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
834,10,258,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.36
1176,0,258,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.37
453,0,258,0,217.35,86.28,327.47,2.46,0.9,3.8,0.36
1051,0,258,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.36
1229,0,258,0,87.63,59.9,129.0,1.97,0.3,4.5,0.36
403,0,258,1,69.5,64.8,78.9,3.2,0.4,4.6,0.36
101,0,258,0,151.0,109.0,193.0,0.55,0.1,1.0,0.36
1085,20,258,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36
0,0,258,0,58.97,58.97,58.97,2.7,2.7,2.7,0.36
1135,0,258,0,87.63,59.9,129.0,1.97,0.3,4.5,0.35
487,0,258,0,217.35,86.28,327.47,2.46,0.9,3.8,0.35
0,15,258,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
303,15,258,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.35
1455,20,258,1,84.35,49.99,139.99,2.71,0.4,4.3,0.35
780,0,258,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.36
614,5,258,1,221.96,86.28,327.47,2.3,0.9,3.8,0.35
1288,0,258,0,114.17,44.99,189.0,1.37,0.2,3.7,0.36
94,0,258,1,553.0,553.0,553.0,4.7,4.7,4.7,0.36
1312,0,258,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36
92,0,258,0,151.0,109.0,193.0,0.55,0.1,1.0,0.36
62,0,258,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.36
285,5,258,1,553.0,553.0,553.0,4.7,4.7,4.7,0.35
455,0,258,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
0,0,258,0,99.99,99.99,99.99,0.5,0.5,0.5,0.35
1497,0,258,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
1479,0,258,1,84.35,49.99,139.99,2.71,0.4,4.3,0.35
539,0,258,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.35
720,15,258,0,217.35,86.28,327.47,2.46,0.9,3.8,0.35
250,20,258,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.35
1466,10,258,0,87.63,59.9,129.0,1.97,0.3,4.5,0.35
1211,0,258,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
790,0,258,1,221.96,86.28,327.47,2.3,0.9,3.8,0.35
1347,0,258,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
1657,5,258,1,88.87,59.9,129.0,1.93,0.3,4.5,0.35
115,0,258,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.35
201,0,259,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.0
1389,0,259,1,88.87,59.9,129.0,1.93,0.3,4.5,0.0
1053,5,259,1,84.35,49.99,139.99,2.71,0.4,4.3,0.5
1110,15,259,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.67
709,20,259,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.75
206,5,259,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.6
137,20,259,1,553.0,553.0,553.0,4.7,4.7,4.7,0.67
10,0,259,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.71
480,0,259,1,69.5,64.8,78.9,3.2,0.4,4.6,0.62
126,0,259,0,71.85,64.8,78.9,2.5,0.4,4.6,0.67
204,10,259,1,165.0,109.0,193.0,0.7,0.1,1.0,0.6
277,15,259,1,165.0,109.0,193.0,0.7,0.1,1.0,0.64
130,15,259,1,99.99,99.99,99.99,0.5,0.5,0.5,0.67
1686,0,259,0,79.78,49.99,139.99,2.55,0.4,4.3,0.69
420,20,259,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.64
551,20,259,0,217.35,86.28,327.47,2.46,0.9,3.8,0.6
10,5,259,1,58.97,58.97,58.97,2.7,2.7,2.7,0.56
0,0,259,0,58.97,58.97,58.97,2.7,2.7,2.7,0.59
1190,0,259,0,43.4,17.9,78.9,2.4,0.0,4.7,0.56
0,0,259,0,99.99,99.99,99.99,0.5,0.5,0.5,0.53
94,15,259,1,58.97,58.97,58.97,2.7,2.7,2.7,0.5
1485,0,259,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.52
1115,20,259,1,88.87,59.9,129.0,1.93,0.3,4.5,0.5
1595,20,259,1,41.27,17.9,78.9,2.61,0.0,4.7,0.52
2002,5,259,1,41.27,17.9,78.9,2.61,0.0,4.7,0.54
1474,0,259,0,79.78,49.99,139.99,2.55,0.4,4.3,0.56
284,15,259,0,71.85,64.8,78.9,2.5,0.4,4.6,0.54
0,0,259,0,553.0,553.0,553.0,4.7,4.7,4.7,0.52
328,10,259,1,165.0,109.0,193.0,0.7,0.1,1.0,0.5
488,10,259,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.52
1582,15,259,1,107.88,44.99,189.0,1.4,0.2,3.7,0.5
0,0,259,0,553.0,553.0,553.0,4.7,4.7,4.7,0.52
846,5,259,1,221.96,86.28,327.47,2.3,0.9,3.8,0.5
2134,0,259,0,114.17,44.99,189.0,1.37,0.2,3.7,0.52
1871,0,259,0,43.4,17.9,78.9,2.4,0.0,4.7,0.5
1517,10,259,1,107.88,44.99,189.0,1.4,0.2,3.7,0.49
634,10,259,1,221.96,86.28,327.47,2.3,0.9,3.8,0.5
0,0,259,0,99.99,99.99,99.99,0.5,0.5,0.5,0.51
727,0,259,0,217.35,86.28,327.47,2.46,0.9,3.8,0.5
769,15,259,0,217.35,86.28,327.47,2.46,0.9,3.8,0.49
449,0,259,0,217.35,86.28,327.47,2.46,0.9,3.8,0.47
1361,0,259,0,79.78,49.99,139.99,2.55,0.4,4.3,0.46
243,0,259,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.45
150,20,259,1,58.97,58.97,58.97,2.7,2.7,2.7,0.44
1564,0,259,0,114.17,44.99,189.0,1.37,0.2,3.7,0.45
338,0,259,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.44
1450,0,259,0,43.4,17.9,78.9,2.4,0.0,4.7,0.43
862,10,259,0,87.63,59.9,129.0,1.97,0.3,4.5,0.43
210,0,259,0,151.0,109.0,193.0,0.55,0.1,1.0,0.42
59,0,259,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.41
265,10,259,0,71.85,64.8,78.9,2.5,0.4,4.6,0.4
0,0,259,0,99.99,99.99,99.99,0.5,0.5,0.5,0.39
69,0,260,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.0
1490,0,260,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.0
12,0,260,0,151.0,109.0,193.0,0.55,0.1,1.0,0.0
0,0,260,0,58.97,58.97,58.97,2.7,2.7,2.7,0.0
151,15,260,1,99.99,99.99,99.99,0.5,0.5,0.5,0.0
1349,0,260,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.2
225,15,260,1,58.97,58.97,58.97,2.7,2.7,2.7,0.17
1297,0,260,0,114.17,44.99,189.0,1.37,0.2,3.7,0.29
0,15,260,0,58.97,58.97,58.97,2.7,2.7,2.7,0.25
165,0,260,0,71.85,64.8,78.9,2.5,0.4,4.6,0.22
463,15,260,1,69.5,64.8,78.9,3.2,0.4,4.6,0.2
1181,0,260,0,87.63,59.9,129.0,1.97,0.3,4.5,0.27
1555,0,260,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.25
202,0,260,0,151.0,109.0,193.0,0.55,0.1,1.0,0.23
278,0,260,0,71.85,64.8,78.9,2.5,0.4,4.6,0.21
1270,0,260,1,41.27,17.9,78.9,2.61,0.0,4.7,0.2
134,10,260,1,553.0,553.0,553.0,4.7,4.7,4.7,0.25
1357,20,260,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.29
1333,10,260,1,41.27,17.9,78.9,2.61,0.0,4.7,0.28
118,0,260,0,151.0,109.0,193.0,0.55,0.1,1.0,0.32
816,0,260,0,217.35,86.28,327.47,2.46,0.9,3.8,0.3
93,0,260,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.29
77,15,260,0,151.0,109.0,193.0,0.55,0.1,1.0,0.27
425,5,260,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.26
0,0,260,0,553.0,553.0,553.0,4.7,4.7,4.7,0.25
0,0,260,0,553.0,553.0,553.0,4.7,4.7,4.7,0.24
54,0,260,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.23
113,10,260,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.22
0,0,260,0,553.0,553.0,553.0,4.7,4.7,4.7,0.25
459,15,260,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.24
1629,0,260,0,87.63,59.9,129.0,1.97,0.3,4.5,0.27
0,0,260,0,58.97,58.97,58.97,2.7,2.7,2.7,0.26
298,0,260,0,151.0,109.0,193.0,0.55,0.1,1.0,0.25
384,20,260,1,69.5,64.8,78.9,3.2,0.4,4.6,0.24
527,5,260,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.26
890,0,260,0,43.4,17.9,78.9,2.4,0.0,4.7,0.26
506,20,260,1,165.0,109.0,193.0,0.7,0.1,1.0,0.25
215,5,260,0,71.85,64.8,78.9,2.5,0.4,4.6,0.27
0,0,260,0,99.99,99.99,99.99,0.5,0.5,0.5,0.26
235,0,260,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.26
573,10,260,0,217.35,86.28,327.47,2.46,0.9,3.8,0.25
426,0,260,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.24
776,0,260,0,217.35,86.28,327.47,2.46,0.9,3.8,0.24
646,0,260,0,217.35,86.28,327.47,2.46,0.9,3.8,0.23
218,15,260,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.23
1795,10,260,1,107.88,44.99,189.0,1.4,0.2,3.7,0.24
1772,0,260,0,43.4,17.9,78.9,2.4,0.0,4.7,0.26
104,15,261,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.0
1179,0,261,1,852.44,269.0,3029.0,2.3,0.0,4.7,1.0
807,0,261,1,221.96,86.28,327.47,2.3,0.9,3.8,1.0
427,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,1.0
105,0,261,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.75
310,20,261,1,165.0,109.0,193.0,0.7,0.1,1.0,0.6
1357,5,261,1,107.88,44.99,189.0,1.4,0.2,3.7,0.67
0,0,261,0,553.0,553.0,553.0,4.7,4.7,4.7,0.71
0,0,261,0,553.0,553.0,553.0,4.7,4.7,4.7,0.62
1277,0,261,0,43.4,17.9,78.9,2.4,0.0,4.7,0.56
299,0,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.5
1682,0,261,0,79.78,49.99,139.99,2.55,0.4,4.3,0.45
1062,20,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.42
0,0,261,0,58.97,58.97,58.97,2.7,2.7,2.7,0.38
1682,0,261,0,87.63,59.9,129.0,1.97,0.3,4.5,0.36
1087,0,261,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33
1422,0,261,0,79.78,49.99,139.99,2.55,0.4,4.3,0.31
155,10,261,1,69.5,64.8,78.9,3.2,0.4,4.6,0.29
1409,0,261,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33
1407,15,261,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.32
1417,15,261,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.35
282,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.38
1402,15,261,1,107.88,44.99,189.0,1.4,0.2,3.7,0.36
0,0,261,0,99.99,99.99,99.99,0.5,0.5,0.5,0.39
323,0,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.38
2005,10,261,1,107.88,44.99,189.0,1.4,0.2,3.7,0.36
1264,0,261,0,87.63,59.9,129.0,1.97,0.3,4.5,0.38
864,0,261,0,87.63,59.9,129.0,1.97,0.3,4.5,0.37
826,20,261,1,221.96,86.28,327.47,2.3,0.9,3.8,0.36
1440,0,261,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38
171,0,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.37
873,5,261,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.35
319,5,261,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.38
1208,20,261,0,114.17,44.99,189.0,1.37,0.2,3.7,0.39
754,5,261,1,221.96,86.28,327.47,2.3,0.9,3.8,0.38
912,0,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.4
1216,0,261,0,87.63,59.9,129.0,1.97,0.3,4.5,0.39
577,20,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.38
561,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.37
423,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
308,0,261,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.35
1086,0,261,0,43.4,17.9,78.9,2.4,0.0,4.7,0.37
27,0,261,0,71.85,64.8,78.9,2.5,0.4,4.6,0.36
0,0,261,0,58.97,58.97,58.97,2.7,2.7,2.7,0.35
0,0,261,0,99.99,99.99,99.99,0.5,0.5,0.5,0.34
0,0,261,0,99.99,99.99,99.99,0.5,0.5,0.5,0.33
0,0,261,0,99.99,99.99,99.99,0.5,0.5,0.5,0.33
670,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.32
424,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.31
1025,5,261,1,84.35,49.99,139.99,2.71,0.4,4.3,0.31
1850,0,261,0,114.17,44.99,189.0,1.37,0.2,3.7,0.32
1057,20,261,1,221.96,86.28,327.47,2.3,0.9,3.8,0.31
1049,0,261,0,87.63,59.9,129.0,1.97,0.3,4.5,0.31
515,10,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.32
1561,20,261,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.31
2057,10,261,1,107.88,44.99,189.0,1.4,0.2,3.7,0.33
420,0,261,1,69.5,64.8,78.9,3.2,0.4,4.6,0.34
1443,10,261,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.35
1134,10,261,1,107.88,44.99,189.0,1.4,0.2,3.7,0.36
1676,0,261,1,107.88,44.99,189.0,1.4,0.2,3.7,0.37
24,0,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
1651,0,261,0,114.17,44.99,189.0,1.37,0.2,3.7,0.38
0,0,261,0,99.99,99.99,99.99,0.5,0.5,0.5,0.37
1675,5,261,1,107.88,44.99,189.0,1.4,0.2,3.7,0.37
1460,0,261,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38
1381,5,261,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.37
1186,20,261,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.38
652,15,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.39
636,0,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.38
399,5,261,1,69.5,64.8,78.9,3.2,0.4,4.6,0.38
1991,0,261,0,114.17,44.99,189.0,1.37,0.2,3.7,0.39
331,15,261,1,165.0,109.0,193.0,0.7,0.1,1.0,0.38
899,0,261,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.39
218,0,261,1,69.5,64.8,78.9,3.2,0.4,4.6,0.38
0,0,261,0,99.99,99.99,99.99,0.5,0.5,0.5,0.39
98,0,261,0,151.0,109.0,193.0,0.55,0.1,1.0,0.39
1258,0,261,1,41.27,17.9,78.9,2.61,0.0,4.7,0.38
1095,0,261,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.39
218,20,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
187,15,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
1127,0,261,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38
1499,0,261,0,43.4,17.9,78.9,2.4,0.0,4.7,0.37
0,0,261,0,553.0,553.0,553.0,4.7,4.7,4.7,0.37
1666,0,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.36
1385,0,261,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36
10,10,261,1,58.97,58.97,58.97,2.7,2.7,2.7,0.35
594,5,261,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.36
1814,20,261,1,88.87,59.9,129.0,1.93,0.3,4.5,0.37
1441,15,261,0,79.78,49.99,139.99,2.55,0.4,4.3,0.38
1600,5,261,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.37
1340,0,261,0,79.78,49.99,139.99,2.55,0.4,4.3,0.38
1272,0,261,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.37
1686,0,261,0,114.17,44.99,189.0,1.37,0.2,3.7,0.37
144,0,261,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.37
938,20,261,1,221.96,86.28,327.47,2.3,0.9,3.8,0.36
238,0,261,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.37
0,0,261,0,553.0,553.0,553.0,4.7,4.7,4.7,0.36
666,5,261,1,221.96,86.28,327.47,2.3,0.9,3.8,0.36
160,0,261,0,71.85,64.8,78.9,2.5,0.4,4.6,0.37
405,15,261,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.36
195,0,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.37
1191,0,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.37
17,0,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.36
1565,20,261,1,88.87,59.9,129.0,1.93,0.3,4.5,0.36
166,0,261,0,151.0,109.0,193.0,0.55,0.1,1.0,0.37
818,20,261,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.36
1230,0,261,0,79.78,49.99,139.99,2.55,0.4,4.3,0.37
1444,20,261,1,88.87,59.9,129.0,1.93,0.3,4.5,0.36
1405,0,261,0,87.63,59.9,129.0,1.97,0.3,4.5,0.37
0,0,261,0,58.97,58.97,58.97,2.7,2.7,2.7,0.37
81,0,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.36
1336,0,261,1,107.88,44.99,189.0,1.4,0.2,3.7,0.36
61,20,261,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.37
684,0,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.36
139,10,261,0,71.85,64.8,78.9,2.5,0.4,4.6,0.36
815,5,261,1,221.96,86.28,327.47,2.3,0.9,3.8,0.36
393,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
340,0,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.36
48,0,261,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
295,10,261,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35
0,0,261,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
0,0,261,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
495,5,261,1,165.0,109.0,193.0,0.7,0.1,1.0,0.34
0,0,261,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
1693,0,261,0,43.4,17.9,78.9,2.4,0.0,4.7,0.35
0,0,261,0,99.99,99.99,99.99,0.5,0.5,0.5,0.34
1362,20,261,0,43.4,17.9,78.9,2.4,0.0,4.7,0.34
27,20,261,1,99.99,99.99,99.99,0.5,0.5,0.5,0.34
8,0,261,0,151.0,109.0,193.0,0.55,0.1,1.0,0.34
1365,20,261,1,41.27,17.9,78.9,2.61,0.0,4.7,0.34
0,0,261,0,58.97,58.97,58.97,2.7,2.7,2.7,0.35
1326,20,261,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.34
1138,0,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
1029,0,261,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
183,10,261,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.34
1286,0,261,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
0,10,261,0,58.97,58.97,58.97,2.7,2.7,2.7,0.35
922,0,261,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34
0,0,261,0,58.97,58.97,58.97,2.7,2.7,2.7,0.34
1045,15,261,1,41.27,17.9,78.9,2.61,0.0,4.7,0.34
213,10,261,1,553.0,553.0,553.0,4.7,4.7,4.7,0.34
108,0,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.35
472,0,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.35
1367,0,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.34
222,0,261,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.34
1593,0,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.34
423,5,261,1,69.5,64.8,78.9,3.2,0.4,4.6,0.34
469,20,261,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1314,15,261,1,84.35,49.99,139.99,2.71,0.4,4.3,0.34
219,0,261,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.34
398,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.34
744,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.34
1740,0,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.34
0,0,261,0,58.97,58.97,58.97,2.7,2.7,2.7,0.33
888,10,261,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.33
1492,20,261,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34
1012,0,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.33
1452,0,261,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.33
391,20,261,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.33
0,0,261,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33
223,0,261,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33
27,0,261,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.33
157,0,261,0,151.0,109.0,193.0,0.55,0.1,1.0,0.33
1702,15,261,1,41.27,17.9,78.9,2.61,0.0,4.7,0.33
1405,0,262,0,43.4,17.9,78.9,2.4,0.0,4.7,0.0
1708,0,262,0,43.4,17.9,78.9,2.4,0.0,4.7,0.0
1198,5,262,1,107.88,44.99,189.0,1.4,0.2,3.7,0.0
1428,0,262,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33
1217,0,262,0,43.4,17.9,78.9,2.4,0.0,4.7,0.25
1582,0,262,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.2
1293,0,262,1,84.35,49.99,139.99,2.71,0.4,4.3,0.17
0,20,262,0,58.97,58.97,58.97,2.7,2.7,2.7,0.29
1258,0,262,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.25
285,0,262,0,71.85,64.8,78.9,2.5,0.4,4.6,0.22
261,0,262,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.2
1408,5,262,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.18
1949,0,262,0,87.63,59.9,129.0,1.97,0.3,4.5,0.17
191,0,262,0,151.0,109.0,193.0,0.55,0.1,1.0,0.15
0,0,262,0,553.0,553.0,553.0,4.7,4.7,4.7,0.14
189,0,262,0,151.0,109.0,193.0,0.55,0.1,1.0,0.13
0,10,262,0,99.99,99.99,99.99,0.5,0.5,0.5,0.12
1526,15,262,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
1507,0,262,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.11
1106,0,262,0,87.63,59.9,129.0,1.97,0.3,4.5,0.11
910,0,262,0,87.63,59.9,129.0,1.97,0.3,4.5,0.1
0,0,262,0,58.97,58.97,58.97,2.7,2.7,2.7,0.1
0,15,262,0,553.0,553.0,553.0,4.7,4.7,4.7,0.09
1241,10,262,0,43.4,17.9,78.9,2.4,0.0,4.7,0.09
139,0,262,1,99.99,99.99,99.99,0.5,0.5,0.5,0.08
228,0,262,0,71.85,64.8,78.9,2.5,0.4,4.6,0.12
535,0,262,0,217.35,86.28,327.47,2.46,0.9,3.8,0.12
828,0,262,0,114.17,44.99,189.0,1.37,0.2,3.7,0.11
0,0,262,0,553.0,553.0,553.0,4.7,4.7,4.7,0.11
1309,0,262,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.1
1442,0,262,0,114.17,44.99,189.0,1.37,0.2,3.7,0.1
128,15,262,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.1
0,5,262,0,58.97,58.97,58.97,2.7,2.7,2.7,0.09
185,20,262,0,151.0,109.0,193.0,0.55,0.1,1.0,0.09
143,5,262,0,71.85,64.8,78.9,2.5,0.4,4.6,0.09
37,5,262,0,151.0,109.0,193.0,0.55,0.1,1.0,0.09
1098,10,262,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.08
922,0,262,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.08
1066,0,262,0,114.17,44.99,189.0,1.37,0.2,3.7,0.08
187,0,262,1,553.0,553.0,553.0,4.7,4.7,4.7,0.08
0,0,262,0,553.0,553.0,553.0,4.7,4.7,4.7,0.1
1576,5,262,1,84.35,49.99,139.99,2.71,0.4,4.3,0.1
1121,0,262,0,43.4,17.9,78.9,2.4,0.0,4.7,0.12
0,5,262,0,99.99,99.99,99.99,0.5,0.5,0.5,0.12
719,20,262,0,217.35,86.28,327.47,2.46,0.9,3.8,0.11
0,0,262,0,553.0,553.0,553.0,4.7,4.7,4.7,0.11
269,0,262,0,151.0,109.0,193.0,0.55,0.1,1.0,0.11
265,15,262,0,151.0,109.0,193.0,0.55,0.1,1.0,0.11
1163,0,262,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.1
172,20,262,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.12
742,10,262,0,217.35,86.28,327.47,2.46,0.9,3.8,0.12
5,5,262,0,151.0,109.0,193.0,0.55,0.1,1.0,0.12
0,0,262,0,58.97,58.97,58.97,2.7,2.7,2.7,0.12
1171,0,262,0,79.78,49.99,139.99,2.55,0.4,4.3,0.11
0,0,262,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11
1264,20,262,0,87.63,59.9,129.0,1.97,0.3,4.5,0.11
1350,20,262,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.11
1095,20,262,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.11
1870,15,262,0,114.17,44.99,189.0,1.37,0.2,3.7,0.1
316,20,262,0,217.35,86.28,327.47,2.46,0.9,3.8,0.1
1595,15,262,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.1
0,15,262,0,58.97,58.97,58.97,2.7,2.7,2.7,0.1
1586,15,262,0,43.4,17.9,78.9,2.4,0.0,4.7,0.1
684,0,262,0,217.35,86.28,327.47,2.46,0.9,3.8,0.1
1618,0,262,0,79.78,49.99,139.99,2.55,0.4,4.3,0.09
0,0,262,0,553.0,553.0,553.0,4.7,4.7,4.7,0.09
0,0,262,0,553.0,553.0,553.0,4.7,4.7,4.7,0.09
430,0,262,1,165.0,109.0,193.0,0.7,0.1,1.0,0.09
494,20,262,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.1
1410,15,262,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.12
