session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio,category_Akcesoria_telefoniczne,category_Anteny_RTV,category_Audio,category_Biurowe_urządzenia_wielofunkcyjne,category_Drukarki_i_skanery,category_Gry_PlayStation3,category_Gry_Xbox_360,category_Gry_i_konsole,category_Gry_komputerowe,category_Gry_na_konsole,category_Komputery,category_Monitory,category_Monitory_LCD,category_Odtwarzacze_DVD,category_Odtwarzacze_mp3_i_mp4,category_Okulary_3D,category_Przenośne_audio_i_video,category_Sprzęt_RTV,category_Słuchawki,category_Tablety,category_Tablety_i_akcesoria,category_Telefony_i_akcesoria,category_Telefony_komórkowe,category_Telefony_stacjonarne,category_Telewizory_i_akcesoria,category_Video,category_Zestawy_głośnomówiące,category_Zestawy_słuchawkowe,Gdynia,Kraków,Poznań,Radom,Szczecin,Warszawa,Wrocław
602,0,285,0,87.63,59.9,129.0,1.97,0.3,4.5,0.31,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,10,285,1,69.5,64.8,78.9,3.2,0.4,4.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,0,285,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
1503,10,285,0,79.78,49.99,139.99,2.55,0.4,4.3,0.31,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,285,0,58.97,58.97,58.97,2.7,2.7,2.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
969,20,285,0,87.63,59.9,129.0,1.97,0.3,4.5,0.3,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,285,0,99.99,99.99,99.99,0.5,0.5,0.5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1392,0,285,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.29,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,20,285,1,69.5,64.8,78.9,3.2,0.4,4.6,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,0,285,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
0,0,285,0,58.97,58.97,58.97,2.7,2.7,2.7,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
91,10,285,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0
1221,0,285,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.3,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
351,0,285,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
0,0,285,0,99.99,99.99,99.99,0.5,0.5,0.5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
115,15,285,1,58.97,58.97,58.97,2.7,2.7,2.7,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
140,0,285,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
762,0,285,0,217.35,86.28,327.47,2.46,0.9,3.8,0.29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
519,0,285,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.28,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1464,15,285,1,84.35,49.99,139.99,2.71,0.4,4.3,0.28,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,285,0,553.0,553.0,553.0,4.7,4.7,4.7,0.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122,10,285,1,58.97,58.97,58.97,2.7,2.7,2.7,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
481,0,285,0,217.35,86.28,327.47,2.46,0.9,3.8,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
1443,0,285,0,79.78,49.99,139.99,2.55,0.4,4.3,0.29,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
591,0,285,0,217.35,86.28,327.47,2.46,0.9,3.8,0.29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
29,0,285,0,151.0,109.0,193.0,0.55,0.1,1.0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
0,10,285,0,58.97,58.97,58.97,2.7,2.7,2.7,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
232,0,285,0,71.85,64.8,78.9,2.5,0.4,4.6,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1678,10,285,1,88.87,59.9,129.0,1.93,0.3,4.5,0.27,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1488,0,285,0,79.78,49.99,139.99,2.55,0.4,4.3,0.28,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1028,20,285,1,221.96,86.28,327.47,2.3,0.9,3.8,0.28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0
374,0,285,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
99,0,285,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
776,0,285,0,43.4,17.9,78.9,2.4,0.0,4.7,0.28,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1807,0,285,1,84.35,49.99,139.99,2.71,0.4,4.3,0.28,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
217,0,285,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1280,0,285,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.28,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1332,0,285,0,114.17,44.99,189.0,1.37,0.2,3.7,0.29,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
0,15,285,0,58.97,58.97,58.97,2.7,2.7,2.7,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
114,0,285,0,71.85,64.8,78.9,2.5,0.4,4.6,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1492,0,285,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.28,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
748,5,285,0,217.35,86.28,327.47,2.46,0.9,3.8,0.28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
1266,0,285,1,88.87,59.9,129.0,1.93,0.3,4.5,0.27,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2137,20,285,1,41.27,17.9,78.9,2.61,0.0,4.7,0.28,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129,15,285,1,553.0,553.0,553.0,4.7,4.7,4.7,0.29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
699,0,285,0,217.35,86.28,327.47,2.46,0.9,3.8,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
276,10,285,1,58.97,58.97,58.97,2.7,2.7,2.7,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
109,0,285,1,553.0,553.0,553.0,4.7,4.7,4.7,0.3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202,15,285,1,69.5,64.8,78.9,3.2,0.4,4.6,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1371,20,285,0,87.63,59.9,129.0,1.97,0.3,4.5,0.32,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1639,0,285,0,43.4,17.9,78.9,2.4,0.0,4.7,0.31,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
741,0,285,0,87.63,59.9,129.0,1.97,0.3,4.5,0.31,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1214,20,285,0,79.78,49.99,139.99,2.55,0.4,4.3,0.31,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854,20,285,1,221.96,86.28,327.47,2.3,0.9,3.8,0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0
410,0,285,0,217.35,86.28,327.47,2.46,0.9,3.8,0.31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
197,15,285,1,553.0,553.0,553.0,4.7,4.7,4.7,0.31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,5,285,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
1048,0,285,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.31,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1562,0,285,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.31,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
344,5,285,1,165.0,109.0,193.0,0.7,0.1,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
115,20,285,0,71.85,64.8,78.9,2.5,0.4,4.6,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,0,285,0,71.85,64.8,78.9,2.5,0.4,4.6,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285,5,285,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,15,285,0,553.0,553.0,553.0,4.7,4.7,4.7,0.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1250,0,285,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.31,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536,0,285,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,0,0,0
999,0,285,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.32,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1236,5,285,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.32,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1615,0,285,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.32,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266,0,285,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
229,0,285,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
426,0,285,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
278,0,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
0,0,286,0,58.97,58.97,58.97,2.7,2.7,2.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
32,0,286,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
275,20,286,1,58.97,58.97,58.97,2.7,2.7,2.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
396,10,286,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0
55,10,286,1,69.5,64.8,78.9,3.2,0.4,4.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
272,0,286,0,71.85,64.8,78.9,2.5,0.4,4.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1572,0,286,0,43.4,17.9,78.9,2.4,0.0,4.7,0.43,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
740,10,286,1,221.96,86.28,327.47,2.3,0.9,3.8,0.38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0
1451,10,286,1,107.88,44.99,189.0,1.4,0.2,3.7,0.44,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,1,0,0,0
260,0,286,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1341,0,286,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.45,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,15,286,1,69.5,64.8,78.9,3.2,0.4,4.6,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,286,0,553.0,553.0,553.0,4.7,4.7,4.7,0.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,0,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
335,15,286,1,69.5,64.8,78.9,3.2,0.4,4.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167,0,286,0,71.85,64.8,78.9,2.5,0.4,4.6,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,286,0,99.99,99.99,99.99,0.5,0.5,0.5,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
559,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
1163,0,286,0,87.63,59.9,129.0,1.97,0.3,4.5,0.37,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,0,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
65,0,286,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1224,0,286,0,87.63,59.9,129.0,1.97,0.3,4.5,0.32,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,286,0,58.97,58.97,58.97,2.7,2.7,2.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1184,0,286,0,79.78,49.99,139.99,2.55,0.4,4.3,0.29,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,0,286,1,553.0,553.0,553.0,4.7,4.7,4.7,0.28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1601,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.31,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5,286,0,553.0,553.0,553.0,4.7,4.7,4.7,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208,20,286,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0
1899,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.31,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
623,5,286,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,0,0,0
198,0,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1423,10,286,1,88.87,59.9,129.0,1.93,0.3,4.5,0.31,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1489,10,286,1,41.27,17.9,78.9,2.61,0.0,4.7,0.33,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1426,0,286,1,41.27,17.9,78.9,2.61,0.0,4.7,0.35,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1817,20,286,1,88.87,59.9,129.0,1.93,0.3,4.5,0.37,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
501,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
208,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
1516,20,286,1,107.88,44.99,189.0,1.4,0.2,3.7,0.37,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,1,0,0,0
461,20,286,1,69.5,64.8,78.9,3.2,0.4,4.6,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,0,286,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
694,0,286,0,79.78,49.99,139.99,2.55,0.4,4.3,0.39,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384,10,286,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1422,0,286,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.4,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2271,20,286,1,107.88,44.99,189.0,1.4,0.2,3.7,0.41,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,1,0,0,0
1171,5,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.42,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1406,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.41,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,10,286,1,99.99,99.99,99.99,0.5,0.5,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0
0,0,286,0,99.99,99.99,99.99,0.5,0.5,0.5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1231,15,286,1,88.87,59.9,129.0,1.93,0.3,4.5,0.41,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1485,10,286,1,41.27,17.9,78.9,2.61,0.0,4.7,0.42,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1291,0,286,0,114.17,44.99,189.0,1.37,0.2,3.7,0.42,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
488,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
